"mgrid","Fecha","accidentes","Clas.Final","TemporadaTrafico","Eventos.Especiales","DiaMes","T_Med","T_Max","T_Min","Hum_Rel_Med","Prec_Tot","Vis_Med","Vel_Med_Viento","Vel_Max_S_Viento","Vel_Max_Raf_Viento","Ind_Lluvia","Ind_Nieve","Ind_Tormenta","Ind_Niebla","semaf_count_m","colegios_count_m","paraderos_count_m","parques_count_m","estaciones_count_m","viasprincipales_count_m","viassecundarias_count_m","viviendas_count_m","hogares_count_m","personas_count_m","comercial_count_m","lotes_count_m"
91,2014-05-23,1,"VisperaDescanso","Normal Trafico","No",23,14.5,22.6,9,81,7.11,11.6,8.9,29.4,0,"1","0","1","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-06-23,1,"FestivoEntreSemana","Bajo Trafico","No",23,13.6,18,9.9,77,0,10.3,10.4,28.7,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-08-23,1,"Sabado","Normal Trafico","No",23,14.1,20,10.6,73,0,11.1,11.1,20.6,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-09-23,1,"Habil","Normal Trafico","No",23,14.3,21,8.7,64,0,11.3,7.6,14.8,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-23,1,"Habil","Normal Trafico","No",23,14.2,20,10,71,11.94,11.1,8.7,18,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-12-23,2,"Habil","Moderado Trafico","Novenas",23,13.2,21,5.8,60,0,12.7,16.7,37,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-01-24,1,"VisperaDescanso","Moderado Trafico","No",24,12,21,2.8,74,0,9.7,9.1,25.9,0,"0","0","0","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-02-24,2,"Habil","Normal Trafico","No",24,14.3,19.6,10,79,3.05,9.8,8.9,18.3,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-05-24,1,"Sabado","Normal Trafico","No",24,14.9,22,8,64,12.95,10.5,11.9,79.1,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-08-24,1,"DomingoFestivo","Normal Trafico","No",24,14.3,20,8.5,70,0.25,12.2,8,18.3,33.5,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-24,2,"VisperaDescanso","Normal Trafico","No",24,13.1,20.4,7,80,0,10.8,7,18,0,"1","1","1","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-11-24,3,"Habil","Normal Trafico","No",24,14.7,21.2,10.7,68,0,12.1,9.6,18.3,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-12-24,1,"VisperaDescanso","Moderado Trafico","Navidad",24,13.1,20.6,7,66,0,12.2,9.8,21.7,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-02-25,2,"Habil","Normal Trafico","No",25,13.8,19.2,9,84,0,9.2,8.1,18.3,0,"1","0","0","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-03-25,3,"Habil","Normal Trafico","No",25,14.5,19,11,77,4.06,11.6,9.4,14.8,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-04-25,1,"VisperaDescanso","Normal Trafico","No",25,14.1,19,10,74,2.03,12.4,10.2,22.2,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-07-25,1,"VisperaDescanso","Moderado Trafico","No",25,14.6,20,8.7,63,0.51,11.6,14.3,33.5,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-09-25,1,"Habil","Normal Trafico","No",25,14.4,22,8,68,NA,11.9,10.2,18.3,0,"1","0","1","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-25,3,"Sabado","Normal Trafico","No",25,14.1,20.4,10,82,7.87,10.1,9.1,20.6,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-11-25,1,"Habil","Normal Trafico","No",25,13.5,18.7,8.6,71,0,12.2,10.2,14.8,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-02-26,1,"Habil","Normal Trafico","No",26,14.2,19,11,83,0.51,7.9,8.9,25.9,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-03-26,2,"Habil","Normal Trafico","No",26,13.9,19,9,75,0,10.5,9.3,18.3,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-04-26,1,"Sabado","Normal Trafico","No",26,14.3,19,10.8,74,0,12.1,9.6,20.6,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-06-26,1,"Habil","Bajo Trafico","No",26,13.4,18,9,68,1.02,11.6,12.4,24.1,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-07-26,1,"Sabado","Moderado Trafico","No",26,14.1,21,9,64,0.25,11.7,13,22.2,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-08-26,1,"Habil","Normal Trafico","No",26,13.1,17.4,9,75,3.05,11.1,12.2,22.2,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-09-26,3,"VisperaDescanso","Normal Trafico","No",26,13.3,21,6.3,73,11.94,10.8,8.7,22.2,0,"1","0","1","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-26,2,"DomingoFestivo","Normal Trafico","No",26,13.6,18.3,11,84,8.89,10.5,8.7,25.2,0,"1","0","0","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-01-27,1,"Habil","Normal Trafico","No",27,13.6,20,6.9,79,0,8.9,10,28.7,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-05-27,1,"Habil","Normal Trafico","No",27,13.4,17,9.5,79,0.51,10.1,8.3,18.3,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-27,1,"Habil","Normal Trafico","No",27,13.9,19,9.7,79,8.89,10.6,6.5,18.3,0,"1","0","1","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-11-27,1,"Habil","Normal Trafico","No",27,13.2,19.6,7,82,0.25,9.8,7.4,20.6,0,"1","0","1","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-01-28,2,"Habil","Normal Trafico","No",28,13.2,20,8.9,74,NA,11.1,9.1,22.2,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-02-28,1,"VisperaDescanso","Normal Trafico","No",28,13.2,18.4,10.9,89,2.03,8.5,9.3,39.6,0,"1","0","0","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-03-28,2,"VisperaDescanso","Normal Trafico","No",28,14.3,22,8,64,0,9.2,8.7,18.3,0,"0","0","0","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-04-28,3,"Habil","Normal Trafico","No",28,15.6,21,12,71,3.05,10.9,8.7,18.3,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-06-28,1,"Sabado","Bajo Trafico","Partido Colombia",28,12.8,18.8,9.9,74,0.51,11.4,8.7,18.3,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-08-28,1,"Habil","Normal Trafico","No",28,12.9,18,6.5,76,0,10.9,10.9,31.7,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-28,1,"Habil","Normal Trafico","No",28,12.1,20,4,83,0,9.7,7.2,22.2,0,"1","0","1","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-11-28,1,"VisperaDescanso","Normal Trafico","No",28,13.2,21,7,74,5.08,10.3,9.3,22.2,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-12-28,1,"DomingoFestivo","Bajo Trafico","No",28,13.1,21.9,5.8,67,0,12.4,12.2,22.2,40.7,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-01-29,1,"Habil","Normal Trafico","No",29,14.2,20,7.7,75,0.76,10.3,10.4,22.2,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-04-29,1,"Habil","Normal Trafico","No",29,14.7,20.9,11,74,5.08,11.1,10,18.3,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-09-29,1,"Habil","Normal Trafico","No",29,13.9,19,9,61,0,12.1,12.6,25.9,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-29,1,"Habil","Normal Trafico","No",29,12.7,20,7.6,81,0,6.4,9.6,29.4,0,"0","0","1","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-11-29,2,"Sabado","Moderado Trafico","No",29,13.6,20.5,8,72,0,13.8,9.3,22.2,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-01-30,2,"Habil","Normal Trafico","No",30,14.2,20,10,75,0,10.5,8.5,25.9,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-04-30,2,"VisperaDescanso","Normal Trafico","No",30,14.7,21,9.8,71,0.51,12.1,9.4,21.7,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-05-30,1,"VisperaDescanso","Normal Trafico","No",30,14.1,20,9,79,0,10.1,7.4,14.8,0,"1","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-07-30,2,"Habil","Moderado Trafico","No",30,13.7,19,8.8,69,0,12.2,14.6,27.8,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-09-30,1,"Habil","Normal Trafico","No",30,13.2,19.2,5,57,0,12.7,14.6,25.9,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-10-30,2,"Habil","Normal Trafico","No",30,13,20,6.8,80,0,8.5,8.5,18.3,0,"0","0","1","1",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-12-30,1,"Habil","Bajo Trafico","No",30,13.4,20.4,4,65,0,12.4,12.8,25.9,27.8,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-01-31,1,"VisperaDescanso","Normal Trafico","No",31,14.7,20.4,10,71,0,10,9.8,25.9,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-07-31,2,"Habil","Moderado Trafico","No",31,14.2,19,9,65,0,12.1,13.3,29.4,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
91,2014-08-31,2,"DomingoFestivo","Normal Trafico","No",31,13.6,19.9,6.5,58,0,12.4,15.4,35.2,0,"0","0","0","0",15,12,35,40,6,6,684,8935,10193,35046,2634,4504
94,2014-04-27,1,"DomingoFestivo","Normal Trafico","No",27,14,20,9.6,76,0.25,12.2,9.8,18.3,0,"1","0","0","0",NA,NA,1,2,0,NA,18,509,496,2583,22,36
95,2014-01-02,1,"Habil","Bajo Trafico","No",2,12.8,21.3,4.6,72,0,11.9,12.4,28.7,0,"0","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-07-04,1,"VisperaDescanso","Moderado Trafico","Partido Colombia",4,13.7,20,8,71,NA,12.4,11.9,25.9,0,"1","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-02-07,1,"VisperaDescanso","Normal Trafico","No",7,12.8,20.5,8,78,NA,7.9,8.7,20.6,0,"1","0","1","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-09-15,1,"Habil","Normal Trafico","No",15,14.4,19,9,66,0,12.2,11.5,25.9,0,"0","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-04-16,1,"VisperaDescanso","Moderado Trafico","No",16,14.2,18.4,10,81,3.05,10.1,7.4,22.2,0,"1","0","0","1",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-04-17,1,"FestivoEntreSemana","Bajo Trafico","No",17,13.8,19.4,10.9,81,18.03,9.7,9.1,20.6,0,"1","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-02-19,1,"Habil","Normal Trafico","No",19,14.1,20,11.9,83,1.02,9.5,6.9,14.4,0,"1","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-10-22,1,"Habil","Normal Trafico","No",22,13.7,19,10.8,77,0.76,10.6,8.3,18.3,0,"1","0","1","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-08-26,1,"Habil","Normal Trafico","No",26,13.1,17.4,9,75,3.05,11.1,12.2,22.2,0,"1","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-08-28,1,"Habil","Normal Trafico","No",28,12.9,18,6.5,76,0,10.9,10.9,31.7,0,"1","0","0","0",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
95,2014-03-29,1,"Sabado","Normal Trafico","No",29,13.1,22,4,73,0,7.9,10,25.9,0,"0","0","0","1",NA,NA,23,11,0,1,112,2854,3067,15386,49,114
96,2014-01-01,1,"FestivoEntreSemana","Bajo Trafico","No",1,13.8,21,7.5,62,0,11.9,12.4,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-01,1,"Habil","Normal Trafico","No",1,14.4,21,9,60,0,12.7,15.4,37,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-05-03,1,"Sabado","Normal Trafico","No",3,14.6,22,9,62,0,12.1,11.5,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-04-04,1,"VisperaDescanso","Normal Trafico","No",4,14.5,21,11,76,0.51,9,6.9,18.3,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-08-04,1,"Habil","Normal Trafico","No",4,12.7,21,5,65,0,10,11.3,33.5,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-04,1,"Habil","Normal Trafico","No",4,13.7,18.4,9,69,0,10.6,13.7,28.7,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-05,1,"Habil","Normal Trafico","No",5,14.3,19,11,81,0.25,9.2,9.1,22.2,0,"1","0","1","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-08-05,1,"Habil","Normal Trafico","No",5,12.8,20.6,7,69,NA,10.6,11.1,27.8,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-11-05,1,"Habil","Normal Trafico","No",5,14.9,21,12,79,0.25,10.9,8.7,18.3,0,"0","0","0","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-06,1,"Sabado","Normal Trafico","No",6,13.2,18.4,9,73,0,11.6,11.1,25.2,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-12-06,1,"Sabado","Bajo Trafico","No",6,13.7,19.4,9.5,82,0.51,8.2,7.4,22.2,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-01-07,1,"Habil","Bajo Trafico","No",7,13.4,18,10,85,1.02,8,7.6,18.3,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-07,1,"VisperaDescanso","Normal Trafico","No",7,12.9,18,8,84,0,7.7,5.7,18,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-05-07,1,"Habil","Normal Trafico","No",7,14.8,19,11.9,81,7.87,10.1,6.7,18,0,"1","0","1","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-07,1,"DomingoFestivo","Normal Trafico","No",7,13.2,18.4,8,72,1.02,11.3,13.1,28.7,40.7,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-10-07,1,"Habil","Moderado Trafico","No",7,14.5,19.9,11,79,0.25,10.8,9.3,18.3,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-11-07,1,"VisperaDescanso","Normal Trafico","No",7,14.7,21,11,78,0.25,10.3,8.3,16.5,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-09,1,"Habil","Normal Trafico","No",9,12.6,20,5.6,65,0,12.2,10.9,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-10,1,"Habil","Normal Trafico","No",10,13.6,19,7,77,0,10.3,10.4,28.7,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-10-10,1,"VisperaDescanso","Moderado Trafico","No",10,13.2,17.1,10,80,0,9.7,6.1,18.3,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-04-11,1,"VisperaDescanso","Normal Trafico","No",11,13.9,19.5,8.9,68,0,12.2,14.3,25.9,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-07-11,1,"VisperaDescanso","Moderado Trafico","No",11,14.1,19,9,72,0,11.9,14.4,29.4,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-04-12,1,"Sabado","Moderado Trafico","No",12,13.8,19,9.6,68,0,12.1,13.5,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-05-14,1,"Habil","Normal Trafico","No",14,15.7,20,11.7,67,0,11.6,10.9,18.3,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-11-14,1,"VisperaDescanso","Normal Trafico","No",14,13.9,19,9.8,75,0,11.4,11.7,28.7,0,"1","0","1","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-15,1,"Habil","Normal Trafico","No",15,14.4,19,9,66,0,12.2,11.5,25.9,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-06-16,1,"Habil","Moderado Trafico","No",16,14.3,19,9.5,64,0,11.9,15.4,28.7,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-05-17,1,"Sabado","Normal Trafico","No",17,13.8,18,11,84,0.51,10.1,7.4,22.2,0,"1","0","0","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-17,1,"Habil","Normal Trafico","No",17,13.2,20,7,72,0,11.7,9.4,20.6,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-11-17,1,"FestivoEntreSemana","Moderado Trafico","No",17,14.4,18.4,11,67,1.02,11.6,12.4,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-18,1,"Habil","Normal Trafico","No",18,14.7,21,10,70,0,10.9,12,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-07-19,2,"Sabado","Moderado Trafico","No",19,14.2,18,9,64,0,11.6,16.9,39.6,44.6,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-19,1,"VisperaDescanso","Normal Trafico","Amor y Amistad",19,13.6,19,8.6,78,0.25,11.4,8.1,29.4,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-20,1,"Habil","Normal Trafico","No",20,14.8,19,11,68,0,10,12.2,22.2,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-10-20,1,"Habil","Normal Trafico","No",20,13.6,18.2,9,77,3.05,11.1,7,14.4,0,"0","0","1","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-12-20,1,"Sabado","Moderado Trafico","Novenas",20,14.4,21,9.8,77,9.91,8.4,6.7,22.2,0,"1","0","1","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-06-21,1,"Sabado","Bajo Trafico","No",21,13.6,18.1,9.5,77,5.08,10.8,8.9,22.2,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-21,1,"DomingoFestivo","Normal Trafico","No",21,13.8,19,10.8,84,5.08,10.9,7,18.3,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-02-22,1,"Sabado","Normal Trafico","No",22,13.9,20,10.6,84,4.06,6.9,8,22.2,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-05-22,1,"Habil","Normal Trafico","No",22,15.6,23,9.8,74,10.92,9.3,8,29.4,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-08-22,1,"VisperaDescanso","Normal Trafico","No",22,12.9,20,7,74,NA,11.4,9.6,22.2,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-08-23,1,"Sabado","Normal Trafico","No",23,14.1,20,10.6,73,0,11.1,11.1,20.6,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-12-23,1,"Habil","Moderado Trafico","Novenas",23,13.2,21,5.8,60,0,12.7,16.7,37,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-06-24,1,"Habil","Bajo Trafico","Partido Colombia",24,13.7,18,11,82,1.02,9.3,10.9,22.2,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-24,2,"Habil","Normal Trafico","No",24,12.9,20.6,5,72,0,11.6,8.1,18.3,0,"0","0","0","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-11-24,1,"Habil","Normal Trafico","No",24,14.7,21.2,10.7,68,0,12.1,9.6,18.3,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-08-25,1,"Habil","Normal Trafico","No",25,13.7,20.3,9,74,0,10.3,10,21.7,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-04-26,2,"Sabado","Normal Trafico","No",26,14.3,19,10.8,74,0,12.1,9.6,20.6,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-05-26,1,"Habil","Normal Trafico","No",26,13.6,19.2,7,71,0,10.9,10.6,25.9,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-02-27,2,"Habil","Normal Trafico","No",27,14.3,18.8,10,82,0,10.9,8.9,21.7,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-27,1,"Habil","Normal Trafico","No",27,14.7,19,9,67,0,10.6,12.4,31.7,0,"0","0","1","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-06-27,1,"VisperaDescanso","Bajo Trafico","No",27,13.2,19,7,57,0,10.5,12.4,27.8,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-07-27,1,"DomingoFestivo","Moderado Trafico","No",27,13.8,20.8,9.8,66,0,12.1,11.5,35.9,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-08-27,1,"Habil","Normal Trafico","No",27,12.4,17.4,9.6,79,2.03,11.1,7.8,18.3,0,"1","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-09-27,1,"Sabado","Normal Trafico","No",27,13.6,19.6,8,71,0,11.3,10.9,29.4,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-02-28,1,"VisperaDescanso","Normal Trafico","No",28,13.2,18.4,10.9,89,2.03,8.5,9.3,39.6,0,"1","0","0","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-03-28,1,"VisperaDescanso","Normal Trafico","No",28,14.3,22,8,64,0,9.2,8.7,18.3,0,"0","0","0","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-10-28,1,"Habil","Normal Trafico","No",28,12.1,20,4,83,0,9.7,7.2,22.2,0,"1","0","1","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-07-31,1,"Habil","Moderado Trafico","No",31,14.2,19,9,65,0,12.1,13.3,29.4,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-10-31,3,"VisperaDescanso","Normal Trafico","Halloween",31,14.4,19.2,9,75,0.25,9.7,8.5,22.2,0,"1","0","0","1",3,2,20,11,0,2,249,1664,2124,10591,329,925
96,2014-12-31,1,"VisperaDescanso","Bajo Trafico","Año nuevo",31,NA,NA,NA,NA,NA,NA,NA,NA,0,"0","0","0","0",3,2,20,11,0,2,249,1664,2124,10591,329,925
97,2014-01-01,1,"FestivoEntreSemana","Bajo Trafico","No",1,13.8,21,7.5,62,0,11.9,12.4,22.2,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-02-01,1,"Sabado","Normal Trafico","No",1,12.4,20.4,3.9,76,0,10.1,11.3,29.4,0,"0","0","0","1",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-03-01,2,"Sabado","Normal Trafico","No",1,13.7,18.4,10.6,85,14.99,8.7,8.9,25.9,0,"1","0","1","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-05-01,3,"FestivoEntreSemana","Normal Trafico","No",1,14.3,21.4,10,79,0.51,10.9,6.9,13,0,"1","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-06-01,2,"DomingoFestivo","Moderado Trafico","No",1,15.1,19,11,68,0.51,11.1,12.6,22.2,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-07-01,3,"Habil","Moderado Trafico","No",1,13.9,19,9,78,NA,11.3,9.3,21.7,0,"1","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-08-01,3,"VisperaDescanso","Normal Trafico","No",1,13.7,19.1,8,68,0,11.6,11.1,25.9,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-09-01,1,"Habil","Normal Trafico","No",1,14.4,21,9,60,0,12.7,15.4,37,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-11-01,1,"Sabado","Moderado Trafico","No",1,14.1,20,9,80,1.02,10.9,8.9,22.2,0,"1","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-12-01,2,"Habil","Moderado Trafico","No",1,14.2,19.2,10,70,0,12.1,13.1,25.2,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-01-02,4,"Habil","Bajo Trafico","No",2,12.8,21.3,4.6,72,0,11.9,12.4,28.7,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-02-02,1,"DomingoFestivo","Normal Trafico","No",2,12.9,24,7,78,0,9.8,10.2,25.9,0,"0","0","0","1",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-03-02,2,"DomingoFestivo","Normal Trafico","No",2,13.7,18,9,82,3.05,10.5,10,21.7,0,"0","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
97,2014-04-02,6,"Habil","Normal Trafico","No",2,14.7,20,11,67,0,9.8,12.8,27.8,0,"1","0","0","0",2,2,14,27,0,3,344,4198,4471,17280,286,1235
