VIVIENDAS,HOGAR,PERSONA,Comercial,Lotes,Longitud,Latitud
53,60,207,0,31,-74.10200837,4.733832646
26,27,90,39,21,-74.1020077,4.582024515
48,46,175,16,28,-74.10200393,4.496157947
35,37,116,8,30,-74.10198775,4.736248989
64,67,240,0,33,-74.10198499,4.572526306
12,13,60,0,8,-74.10198495,4.71289961
24,23,81,0,10,-74.10198492,4.561175162
15,15,68,0,13,-74.1019811,4.484095506
22,26,90,0,18,-74.10198068,4.550690509
36,35,153,8,27,-74.10197396,4.498087081
43,52,180,7,30,-74.10197175,4.602787999
4,4,13,0,0,-74.10197009,4.539244516
23,23,87,0,16,-74.10196695,4.717927741
58,53,191,8,27,-74.10195936,4.494278091
1310,1338,4354,26,7,-74.10195675,4.753296834
94,95,333,10,31,-74.10195613,4.691057104
49,54,230,8,46,-74.10195352,4.719095346
23,23,60,48,28,-74.10195312,4.58760409
57,66,217,0,21,-74.10195209,4.608024163
51,50,169,0,24,-74.10195003,4.559930628
43,51,160,15,23,-74.10194295,4.734723976
81,84,314,0,2,-74.10194287,4.71520659
17,19,60,0,8,-74.10194123,4.716401595
53,52,204,7,28,-74.10193789,4.500018144
30,30,115,0,12,-74.10193281,4.603718408
59,61,219,15,40,-74.10193246,4.712151957
100,178,626,15,104,-74.10193048,4.742026728
33,33,107,0,16,-74.10192995,4.746624588
22,16,61,91,28,-74.10192968,4.584712408
5,5,12,0,4,-74.10192871,4.492719344
107,107,311,7,27,-74.10192658,4.73851636
109,110,360,5,46,-74.10192609,4.73891411
145,140,390,0,1,-74.10192312,4.643093203
74,76,256,10,28,-74.10192193,4.685695466
41,57,226,10,33,-74.10191652,4.730370097
60,60,189,9,20,-74.10191419,4.681678625
42,45,160,8,37,-74.10191377,4.578971368
42,40,147,7,27,-74.10191219,4.501874887
21,20,81,0,19,-74.10190571,4.600446014
3,3,13,0,6,-74.10190358,4.48994835
17,17,68,0,9,-74.10189094,4.558638102
34,35,119,0,16,-74.10188814,4.712805458
33,33,120,6,23,-74.10188798,4.598825847
17,19,75,0,14,-74.10188527,4.694356761
28,26,99,0,15,-74.10187608,4.597844748
25,25,101,0,10,-74.10187252,4.55201394
10,10,47,0,20,-74.10187162,4.490807624
42,43,163,0,16,-74.10187122,4.747336935
14,16,78,0,13,-74.10186912,4.484358994
48,44,177,0,47,-74.10186661,4.546591378
72,72,243,9,24,-74.10186076,4.561814971
24,24,80,0,16,-74.10185543,4.717816834
11,13,47,5,13,-74.10185198,4.601568844
44,43,179,11,28,-74.1018493,4.497139215
13,16,57,0,1,-74.10184538,4.491303353
125,125,450,7,66,-74.10184413,4.739729918
50,48,155,10,15,-74.10184227,4.566881871
47,52,153,10,25,-74.1018419,4.751292303
14,14,51,0,9,-74.10184121,4.503781043
39,39,172,0,30,-74.10184014,4.493305902
109,109,317,20,30,-74.10183629,4.604465648
60,60,207,9,20,-74.1018357,4.747820807
57,58,194,13,36,-74.10183543,4.693101725
23,40,150,16,19,-74.10183421,4.564698102
37,41,120,8,19,-74.1018317,4.6052302
54,50,192,12,27,-74.10182502,4.498997359
26,27,101,12,21,-74.10182367,4.709105632
45,53,195,9,24,-74.10182043,4.729759733
19,21,69,0,17,-74.10181926,4.55818291
60,70,244,5,27,-74.10181488,4.720346287
40,40,152,0,8,-74.10181386,4.502485541
40,39,148,13,29,-74.10181237,4.495193645
28,29,127,0,18,-74.101811,4.549147403
40,63,198,0,18,-74.10181004,4.696614634
62,62,235,0,37,-74.10180517,4.570220933
51,49,149,0,9,-74.10179849,4.750201858
61,61,214,15,26,-74.10179298,4.688141015
98,141,401,23,58,-74.10178941,4.700520244
36,44,164,0,28,-74.10178903,4.500926411
19,20,63,0,23,-74.10178244,4.486465943
34,34,104,9,17,-74.1017808,4.6989593
20,26,104,0,14,-74.10177999,4.560030792
76,77,286,6,32,-74.10177363,4.740462353
75,77,285,12,31,-74.10177074,4.565752342
7,7,28,0,3,-74.10176478,4.50437497
31,32,107,0,28,-74.10176045,4.733720945
52,103,413,0,12,-74.10175758,4.540416197
13,14,48,0,16,-74.10175377,4.717717051
29,29,118,6,22,-74.10174752,4.508964635
70,123,591,0,8,-74.10174621,4.71621145
20,17,58,66,29,-74.10174132,4.585902716
8,9,23,5,9,-74.10173857,4.712726869
26,31,103,0,12,-74.10173796,4.711838044
40,45,159,19,25,-74.10173672,4.736140645
465,451,146,5,4,-74.10173607,4.756687362
62,65,252,6,46,-74.10173481,4.73110678
136,134,420,9,43,-74.10173418,4.562878747
24,25,92,0,10,-74.10173288,4.673371065
21,30,111,5,14,-74.10173262,4.671850757
26,23,76,8,26,-74.10173148,4.488361408
17,17,64,0,7,-74.10172856,4.599707952
6,6,28,0,3,-74.10172707,4.490259748
3,3,12,0,4,-74.1017258,4.504192753
23,19,66,6,19,-74.10172135,4.491522337
15,15,59,0,9,-74.10171875,4.558746209
38,40,134,0,25,-74.10171361,4.734534808
55,53,173,12,29,-74.10170467,4.498045487
52,51,186,0,25,-74.10170353,4.550147682
26,29,99,0,13,-74.10170004,4.553816848
184,179,610,34,75,-74.10169996,4.683981371
51,56,154,17,26,-74.10169632,4.58025826
25,30,114,0,14,-74.101696,4.72628669
88,86,309,0,1,-74.101695,4.642232177
34,41,158,5,27,-74.10169089,4.494239597
55,52,212,6,53,-74.10168127,4.54676962
50,47,177,6,27,-74.10168082,4.573380136
44,41,154,9,28,-74.10167059,4.499972968
36,36,144,0,17,-74.10167001,4.746601715
46,44,154,14,28,-74.10166833,4.496103655
21,20,71,0,12,-74.10166625,4.716104511
29,26,68,0,5,-74.10166494,4.750081052
13,21,82,6,10,-74.10166427,4.727805794
43,49,161,0,38,-74.10166221,4.737394185
18,17,51,6,13,-74.10165906,4.709521621
34,35,123,0,103,-74.10165807,4.745597433
90,92,280,13,32,-74.10165713,4.691440231
52,51,163,15,32,-74.10165581,4.680460361
27,27,87,7,28,-74.10165169,4.748241081
208,207,629,14,26,-74.10165076,4.606207602
17,18,57,0,6,-74.10164914,4.505611086
42,42,116,0,8,-74.10164887,4.595155529
36,34,130,0,27,-74.10164602,4.501834665
36,63,192,9,22,-74.10164596,4.699790149
66,75,272,11,30,-74.10164354,4.686724376
25,22,88,6,23,-74.10164025,4.654603705
21,20,82,0,14,-74.10163524,4.728582146
17,18,70,0,19,-74.10162875,4.600799513
33,34,146,0,24,-74.10162713,4.596030607
11,11,34,8,18,-74.10162471,4.608682145
42,57,216,0,16,-74.10162228,4.717590863
62,63,259,6,27,-74.10161989,4.720158039
41,46,148,0,40,-74.1016177,4.751175938
28,33,130,0,13,-74.10161352,4.503398626
71,67,233,10,21,-74.10161117,4.675891909
35,40,113,0,11,-74.10160877,4.562549699
48,49,178,0,16,-74.10160683,4.747311976
169,177,607,14,88,-74.10160613,4.743863833
33,72,224,7,24,-74.10160549,4.561596109
31,34,133,7,24,-74.10160084,4.711409318
60,60,260,6,40,-74.10160071,4.707638265
170,176,573,0,79,-74.10159881,4.705188668
22,23,115,0,16,-74.10159547,4.728827327
32,32,120,0,17,-74.10159415,4.726533553
84,85,251,17,32,-74.10159249,4.575238525
54,53,196,0,35,-74.10158988,4.493193263
93,74,211,5,4,-74.10158694,4.644716101
107,119,385,13,52,-74.10158597,4.706854018
36,36,133,0,27,-74.10158589,4.558105986
35,54,209,0,36,-74.10158401,4.551765304
58,71,194,13,37,-74.10157096,4.578689387
71,66,198,21,28,-74.10156891,4.583240533
40,40,146,0,20,-74.10156863,4.729075639
21,22,82,0,22,-74.10156583,4.491795412
36,36,140,12,25,-74.1015606,4.498951807
53,48,156,0,20,-74.10155473,4.59825712
10,9,25,0,4,-74.10155333,4.50239293
29,46,173,0,29,-74.10154809,4.495149451
4,4,12,0,8,-74.10154598,4.759813797
64,76,220,7,25,-74.10154543,4.685414244
58,60,179,19,31,-74.10153915,4.589061034
35,40,147,0,25,-74.1015375,4.708120011
9,7,20,65,28,-74.10153629,4.587062243
83,91,319,6,37,-74.10153599,4.693478255
158,170,670,15,6,-74.10152711,4.714793521
53,63,251,6,27,-74.10152497,4.500885004
13,15,62,0,5,-74.10152113,4.558796667
40,48,184,0,21,-74.10151987,4.695802884
22,24,94,0,16,-74.10151648,4.717487301
0,0,0,0,5,-74.10151504,4.612085868
31,38,123,11,22,-74.10151437,4.672417159
281,227,682,0,4,-74.10151123,4.638117299
38,42,149,5,28,-74.10151073,4.497083023
35,35,123,0,28,-74.10150967,4.73361425
20,23,80,0,28,-74.10150744,4.486472545
49,66,211,9,21,-74.10150486,4.697002499
33,46,165,0,20,-74.10150476,4.729311602
4,3,12,14,18,-74.10150221,4.618952229
62,61,257,0,58,-74.10150221,4.546951844
11,11,40,0,10,-74.10150109,4.490417055
95,100,359,0,5,-74.10149792,4.559387443
24,29,104,0,13,-74.10149518,4.70859149
54,58,152,14,20,-74.1014905,4.701841466
80,81,297,7,40,-74.10148896,4.730996206
38,33,114,14,26,-74.10148861,4.597230458
0,0,0,59,8,-74.1014884,4.615364273
27,28,102,28,19,-74.10148567,4.58808725
19,21,77,26,14,-74.10148077,4.582308071
21,22,77,0,19,-74.10147925,4.50893719
15,15,51,0,28,-74.10147434,4.487501507
13,15,48,0,26,-74.10147176,4.488438098
33,33,111,0,32,-74.10147072,4.748465044
10,8,34,0,11,-74.10146765,4.489107507
74,74,256,9,32,-74.10146604,4.735859927
28,28,98,0,20,-74.1014652,4.734428127
60,100,329,8,45,-74.10146214,4.700928371
35,37,115,8,18,-74.10145909,4.604962382
54,58,176,0,30,-74.10145848,4.694881299
69,71,252,13,23,-74.10145806,4.504199501
38,38,136,0,22,-74.10145376,4.726734961
37,32,141,14,25,-74.10145267,4.504954274
53,50,125,48,29,-74.10144487,4.584233741
125,127,456,16,4,-74.10144478,4.713578258
30,40,131,12,20,-74.10143743,4.603382964
84,84,260,21,30,-74.10143565,4.682328464
0,0,0,0,1,-74.10143309,4.613121187
60,68,238,11,27,-74.10143002,4.687859854
52,53,200,0,48,-74.10142462,4.719969214
32,32,127,0,28,-74.10142428,4.49419868
39,44,141,0,38,-74.10142338,4.737277224
41,44,150,0,18,-74.10142086,4.729545463
239,230,652,0,3,-74.10141977,4.639949394
32,32,130,0,12,-74.10141776,4.503162895
3,3,8,0,16,-74.10141738,4.715894625
23,23,99,0,16,-74.10141511,4.710980667
80,79,259,15,34,-74.10141223,4.576795169
43,51,188,0,25,-74.10141052,4.558211594
85,83,258,30,31,-74.10140998,4.690005774
17,18,56,0,11,-74.10140888,4.492065462
37,38,142,0,14,-74.10140772,4.74657433
101,93,303,18,22,-74.10140712,4.567355511
71,71,277,11,28,-74.1014048,4.49993367
21,27,103,0,16,-74.10140164,4.717377593
53,51,197,6,28,-74.10140047,4.496059728
29,28,105,0,19,-74.10139721,4.720786649
59,59,224,0,26,-74.10139533,4.550449162
41,46,136,0,40,-74.10139188,4.75106053
5,4,18,0,10,-74.1013892,4.48573391
30,38,144,0,15,-74.10138425,4.506049139
69,68,239,7,22,-74.10137935,4.562343735
44,42,158,0,27,-74.10137813,4.501787568
22,25,90,0,11,-74.10137405,4.557401566
35,35,117,0,24,-74.10137204,4.71216254
151,149,481,0,47,-74.10136924,4.565130776
39,61,204,12,27,-74.101369,4.674833568
44,46,191,6,43,-74.10136899,4.739953626
58,52,174,9,24,-74.10136807,4.566265911
47,56,186,6,28,-74.10136756,4.497989969
71,72,210,24,32,-74.10135181,4.691844885
76,89,310,19,25,-74.1013516,4.564016775
86,88,318,64,49,-74.10134637,4.664455832
30,36,117,0,16,-74.10134535,4.729779757
49,49,181,0,16,-74.10134042,4.747288684
41,46,182,0,26,-74.10133882,4.726960996
74,71,281,17,63,-74.10133692,4.547157017
44,71,271,5,44,-74.10133032,4.553750042
42,54,179,16,49,-74.10132722,4.677724334
31,31,105,0,22,-74.10132703,4.748707316
67,74,260,0,40,-74.10132486,4.708924176
145,175,858,25,70,-74.10132447,4.593163265
97,103,296,12,31,-74.10132351,4.575583848
25,27,67,12,1,-74.10132064,4.710081494
50,51,169,21,32,-74.1013205,4.589729526
30,30,84,0,17,-74.10131777,4.601152578
61,53,179,17,33,-74.1013149,4.569341523
56,57,217,11,22,-74.10131471,4.574040935
38,36,139,0,42,-74.10131023,4.572612938
83,89,286,12,28,-74.10130923,4.68338798
24,25,90,6,16,-74.10130528,4.715784477
59,79,269,12,42,-74.1013034,4.731744935
47,47,187,0,38,-74.10129772,4.740236154
36,35,116,9,20,-74.10129617,4.653373041
203,192,612,0,3,-74.10129578,4.651840826
3,3,8,0,2,-74.10129492,4.502322486
47,112,381,12,39,-74.10128986,4.741743694
68,121,571,0,16,-74.10128791,4.717267097
27,25,76,0,8,-74.10128771,4.50579967
46,50,209,5,27,-74.10128087,4.495105705
1,0,0,10,12,-74.10128059,4.623637914
82,85,241,8,21,-74.1012761,4.672894086
16,16,62,0,8,-74.10127591,4.713285617
83,81,247,19,21,-74.10126769,4.580944745
30,32,121,0,46,-74.10126764,4.740739469
33,34,106,6,20,-74.10126733,4.558355668
74,75,285,7,27,-74.10125715,4.500843062
61,67,261,10,36,-74.10125151,4.730877374
30,28,110,15,18,-74.1012506,4.598645921
21,21,59,0,22,-74.10124733,4.49234734
37,50,182,5,27,-74.10124471,4.497037902
9,9,22,99,26,-74.10124307,4.585364489
15,13,51,0,19,-74.10124242,4.490596748
40,52,213,0,38,-74.10123999,4.551457323
49,51,171,0,20,-74.10123936,4.696156369
24,27,113,0,16,-74.10123489,4.557486202
13,11,43,0,2,-74.10123392,4.5459061
66,67,245,5,52,-74.10122864,4.719779584
58,69,187,0,54,-74.10122777,4.737666869
69,68,264,0,31,-74.10122762,4.605980806
57,64,241,0,32,-74.10122373,4.735717687
35,34,153,8,28,-74.10122194,4.498898818
33,33,120,0,28,-74.10121666,4.487580922
63,70,227,25,29,-74.10121323,4.688899173
49,67,234,0,43,-74.10121305,4.732001329
15,16,68,0,26,-74.10121282,4.488515629
10,7,21,0,4,-74.10120746,4.509453525
6,7,35,0,13,-74.10119872,4.508975463
62,65,274,0,32,-74.10119858,4.727183248
132,132,440,13,58,-74.10119823,4.68106082
17,20,78,5,28,-74.10119783,4.486567543
77,93,361,6,39,-74.10119441,4.549761056
23,34,104,0,16,-74.10119249,4.711692526
28,28,109,0,11,-74.10119223,4.502945528
18,20,59,0,16,-74.10119128,4.71567651
36,35,148,0,26,-74.10118806,4.504242522
73,89,258,22,44,-74.10118341,4.578404
70,73,270,0,62,-74.10118209,4.705471796
47,48,139,0,38,-74.10117776,4.737155221
34,35,126,0,22,-74.10117725,4.720627252
96,96,334,5,32,-74.1011767,4.549269036
24,24,78,16,26,-74.10117113,4.655136564
8,8,30,0,9,-74.10116811,4.492683539
33,49,134,21,22,-74.10115212,4.671284391
60,65,231,8,31,-74.10114985,4.68511241
22,21,73,8,18,-74.10114784,4.746551939
15,15,39,0,6,-74.10114742,4.563023777
17,16,57,5,12,-74.10114679,4.713199998
56,55,203,0,37,-74.10113919,4.732265477
37,49,167,0,19,-74.10113912,4.562116363
63,64,238,10,34,-74.10113871,4.570296452
91,88,325,11,22,-74.10113842,4.755870009
49,50,198,6,28,-74.10113422,4.496014716
52,52,157,30,24,-74.10113373,4.583469672
46,47,167,0,28,-74.10113137,4.709442869
21,22,83,6,17,-74.10112795,4.747756044
28,31,105,0,16,-74.10112505,4.595349182
105,106,387,0,31,-74.10111858,4.745047032
48,49,162,10,21,-74.10111785,4.701514817
41,40,170,5,28,-74.10111563,4.501748034
38,39,166,0,28,-74.10111171,4.709993782
63,66,223,0,54,-74.10110828,4.737911718
91,90,269,19,32,-74.10110803,4.690400675
58,57,194,0,27,-74.1011034,4.552478557
41,41,180,6,27,-74.10109992,4.497946968
22,26,95,0,8,-74.10109932,4.702293958
115,124,413,10,42,-74.10109777,4.686325347
34,34,131,6,18,-74.10109439,4.604693224
28,28,104,11,18,-74.1010805,4.747261484
26,26,90,5,16,-74.10107526,4.715560111
61,60,214,5,59,-74.10107158,4.546182013
101,100,351,17,81,-74.101069,4.704162958
76,79,302,13,28,-74.10106874,4.499878591
55,66,243,0,35,-74.10106621,4.732528666
55,106,516,0,3,-74.10106499,4.718430247
67,69,219,7,30,-74.10106103,4.673290799
13,12,50,41,28,-74.1010599,4.586555291
21,22,88,0,7,-74.10105849,4.557097134
70,71,243,10,31,-74.10105364,4.687537052
85,86,267,10,30,-74.1010533,4.575926232
67,65,234,0,34,-74.10104777,4.727374601
31,33,129,0,16,-74.101045,4.557591664
13,11,40,0,9,-74.10103524,4.556018109
3,3,7,9,13,-74.10102092,4.611392124
51,57,143,0,36,-74.10101864,4.733102375
40,48,161,0,14,-74.10101813,4.695427166
74,86,315,5,64,-74.10101702,4.547435622
20,20,74,0,5,-74.10101389,4.720409376
37,44,156,0,27,-74.10101312,4.495066196
56,64,228,8,48,-74.10100757,4.740662078
19,21,65,0,8,-74.10099759,4.716982795
20,19,67,16,18,-74.10099629,4.587575283
36,60,221,7,30,-74.10099394,4.732794103
68,68,209,19,24,-74.10099319,4.573818389
45,49,172,8,26,-74.10099241,4.596838623
107,118,392,14,54,-74.10098829,4.738156938
14,15,51,0,10,-74.10098582,4.679864699
16,16,72,0,9,-74.10098387,4.55787466
54,63,191,0,52,-74.10098165,4.738821888
712,693,231,9,5,-74.10097911,4.757983013
19,18,75,0,26,-74.10097747,4.490159623
48,51,184,9,27,-74.10097731,4.496994867
21,20,75,6,11,-74.1009757,4.608155962
21,23,80,10,9,-74.10097544,4.568179404
22,22,84,0,20,-74.10097314,4.490775652
41,42,153,28,20,-74.10097172,4.582603205
66,67,225,0,30,-74.10097141,4.73561022
90,92,271,0,38,-74.10096406,4.694182617
28,29,86,5,16,-74.10096318,4.715451722
61,60,181,11,28,-74.10096126,4.675424307
54,54,207,0,31,-74.10096,4.748219302
10,10,37,0,17,-74.10095873,4.485765318
19,19,80,0,28,-74.10095716,4.48765935
38,49,184,0,28,-74.1009558,4.498855056
47,72,276,6,40,-74.10095236,4.551146326
63,63,214,0,10,-74.1009517,4.745767629
62,70,124,0,35,-74.10094614,4.733368267
72,72,249,0,22,-74.10093999,4.748942527
37,40,132,8,10,-74.10093862,4.563435801
59,58,206,0,15,-74.1009384,4.562547023
28,30,108,0,23,-74.10093829,4.595794662
43,43,128,8,19,-74.10093752,4.601635066
10,10,32,0,1,-74.10093709,4.713440642
29,28,110,0,10,-74.10093658,4.68300846
88,87,330,11,38,-74.10093449,4.572312873
61,69,234,25,40,-74.1009344,4.692371566
38,51,161,0,21,-74.1009309,4.696538913
16,17,63,0,9,-74.10092879,4.509469293
32,30,112,10,22,-74.10092583,4.655957809
25,30,114,9,8,-74.1009223,4.50899146
62,67,245,12,28,-74.10091942,4.500788759
12,12,57,0,7,-74.10091863,4.502737982
32,32,129,30,20,-74.10091525,4.599069165
89,90,327,6,15,-74.10090589,4.755744212
13,13,51,0,4,-74.10090369,4.727599887
54,51,208,0,38,-74.10090294,4.54789831
31,29,47,6,36,-74.10090207,4.734032262
10,10,25,19,27,-74.10090138,4.609777405
7,6,36,0,27,-74.1009002,4.504336504
15,18,54,0,16,-74.10089791,4.716888083
45,69,208,9,26,-74.10089479,4.699181641
51,98,345,27,39,-74.10088643,4.564439596
40,37,141,0,14,-74.10088567,4.557001343
11,15,56,0,7,-74.10088491,4.706266506
33,35,124,6,20,-74.1008838,4.707630856
35,41,76,9,29,-74.10088018,4.733634076
108,122,426,13,4,-74.10087809,4.714165974
3,3,12,0,1,-74.10087612,4.706596067
55,70,237,0,30,-74.10087396,4.605693083
55,67,320,23,33,-74.10087021,4.594564918
62,117,577,0,4,-74.10086933,4.713522572
29,31,91,0,12,-74.10086848,4.712264035
3,3,14,11,15,-74.10086686,4.619443002
40,49,178,6,28,-74.10086562,4.495974293
24,27,77,15,6,-74.100865,4.598022435
81,86,307,9,32,-74.10086475,4.566727867
23,20,80,5,23,-74.10086464,4.48989154
41,48,156,7,39,-74.10085996,4.677620846
58,55,179,20,25,-74.10085867,4.574930164
68,74,247,5,28,-74.10085096,4.688618289
24,27,81,0,16,-74.10085009,4.715340725
64,64,227,14,32,-74.10084851,4.682527706
9,9,37,0,5,-74.10084848,4.556063838
453,471,1397,0,3,-74.10084669,4.750261962
34,34,106,15,26,-74.10084582,4.60232971
15,15,61,0,10,-74.10084392,4.654024975
30,34,96,26,28,-74.10083955,4.579468019
70,67,242,0,31,-74.10083934,4.748472436
0,0,0,0,1,-74.10083836,4.497897375
22,21,97,0,11,-74.10083775,4.555679206
22,31,124,0,10,-74.10083526,4.554636646
13,17,69,0,8,-74.10083312,4.55796479
19,28,43,0,37,-74.10083166,4.734294435
33,40,138,0,28,-74.10083045,4.711414966
43,40,137,0,22,-74.10082993,4.653041682
28,28,101,0,18,-74.10082262,4.746409517
9,9,40,0,39,-74.10082225,4.510026263
96,96,305,20,31,-74.1008073,4.690789399
108,93,282,0,3,-74.100806,4.641154112
20,20,58,15,12,-74.10080588,4.604062504
27,44,139,27,27,-74.10080409,4.671778327
27,30,104,0,27,-74.10080041,4.499830695
84,85,252,38,50,-74.10079722,4.588718763
21,22,74,0,10,-74.10078539,4.557528279
26,31,107,0,16,-74.10078538,4.716778391
76,77,249,5,30,-74.10078317,4.576269955
5,5,18,0,1,-74.10077802,4.736768514
43,46,159,12,19,-74.10077686,4.684080455
52,58,165,28,31,-74.1007705,4.583744388
79,78,251,19,27,-74.10077005,4.684825107
294,323,1111,23,2,-74.10076942,4.754426922
21,22,88,8,15,-74.10076919,4.746986769
83,85,286,11,30,-74.10076798,4.606709191
60,58,178,14,1,-74.10075978,4.711100528
55,66,156,0,31,-74.10075878,4.734561284
24,24,91,8,21,-74.10075296,4.489622292
11,13,52,0,5,-74.10075258,4.728450264
45,52,156,20,28,-74.10074961,4.693131364
48,47,173,7,32,-74.1007492,4.570019946
20,19,79,6,13,-74.10074167,4.546237553
663,602,1461,0,2,-74.10073985,4.643407184
23,28,111,21,35,-74.10073908,4.584831644
176,189,603,23,85,-74.10073635,4.673595723
21,21,85,0,16,-74.10073458,4.715229731
32,32,139,0,26,-74.10073281,4.490968981
62,66,202,0,52,-74.10073163,4.738713788
11,20,63,0,6,-74.10073086,4.727447776
9,9,31,0,10,-74.10072828,4.558466302
13,13,44,0,12,-74.10072814,4.485923131
69,83,262,7,25,-74.10072701,4.674382271
70,129,630,0,8,-74.10072336,4.713846122
57,51,199,13,37,-74.1007186,4.503414882
5,7,29,0,19,-74.10071677,4.567866948
19,21,84,0,12,-74.10071355,4.709791881
32,32,106,16,23,-74.10071325,4.681705116
33,39,164,0,27,-74.10071109,4.496955818
55,46,142,20,8,-74.10071049,4.63674166
46,52,199,0,27,-74.10070911,4.734834194
10,10,44,0,6,-74.1007062,4.555821618
122,122,419,0,35,-74.10070581,4.741864336
28,31,119,6,21,-74.10070119,4.600669048
64,64,205,0,10,-74.10070029,4.745743702
23,22,71,0,8,-74.10069874,4.708770522
21,21,73,0,28,-74.10069745,4.487733593
29,35,125,0,27,-74.10069453,4.498790287
33,33,118,0,21,-74.10069429,4.7103448
53,50,165,5,16,-74.10069359,4.506120612
