"";"dgrid";"Fecha";"Accidentes";"Latitud.Inferior";"Latitud.Superior";"Longitud.Inferior";"Longitud.Superior";"semaf_count_d";"colegios_count_d";"paraderos_count_d";"parques_count_d";"estaciones_count_d";"viasprincipales_count_d";"viassecudarias_count_d";"viviendas_count_d";"hogares_count_d";"personas_count_d";"comercial_count_d";"lotes_count_d";"T_Med";"T_Max";"T_Min";"Hum_Rel_Med";"Prec_Tot";"Vis_Med";"Vel_Med_Viento";"Vel_Max_S_Viento";"Vel_Max_Raf_Viento";"Ind_Lluvia";"Ind_Nieve";"Ind_Tormenta";"Ind_Niebla";"Clas.Final";"TemporadaTrafico";"Eventos.Especiales";"CarrosCirculando"
"17007";47;"5/08/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,8;20,6;7;69;NA;10,6;11,1;27,8;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17008";47;"6/08/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;17;9,2;70;0;10,6;15;29,4;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17009";47;"7/08/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;18;9;64;0;10,6;15;27,8;0;0;0;0;0;"FestivoEntreSemana";"Normal Trafico";"No";"Todos"
"17010";47;"8/08/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,2;19;9,8;72;NA;11,3;10,6;25,9;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17011";47;"9/08/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,8;17;10;81;NA;9,5;12;27,8;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17012";47;"10/08/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;18;9;73;NA;10,1;9,6;18,3;0;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17013";47;"11/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;19;9;68;0;10;14,4;27,8;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17014";47;"12/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;24;9;72;NA;10,5;13;29,4;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17015";47;"13/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;19;10;66;0;11,1;13,9;25,9;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17016";47;"14/08/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;19,4;9,7;64;0;11,3;14,8;31,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17017";47;"15/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,8;18;12;58;0;12,4;19,4;32,4;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"17018";47;"16/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;19;9,4;67;0;12,2;14,4;29,4;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"17019";47;"17/08/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;19;9;70;0;11,1;15;46,9;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"17020";47;"18/08/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;19,3;9,7;69;0,25;11,7;16,1;28,7;40,7;1;0;0;0;"FestivoEntreSemana";"Moderado Trafico";"No";"Todos"
"17021";47;"19/08/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,4;19,3;10,5;69;0;11,9;16,1;33,5;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17022";47;"20/08/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,7;18;7;70;0;12,1;15,2;33,5;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17023";47;"21/08/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,3;19,4;7,9;74;0;10,9;8;22,2;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17024";47;"22/08/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,9;20;7;74;NA;11,4;9,6;22,2;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17025";47;"23/08/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;20;10,6;73;0;11,1;11,1;20,6;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17026";47;"24/08/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;20;8,5;70;0,25;12,2;8;18,3;33,5;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17027";47;"25/08/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,7;20,3;9;74;0;10,3;10;21,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17028";47;"26/08/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,1;17,4;9;75;3,05;11,1;12,2;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17029";47;"27/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,4;17,4;9,6;79;2,03;11,1;7,8;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17030";47;"28/08/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,9;18;6,5;76;0;10,9;10,9;31,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17031";47;"29/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,4;19;6,5;66;0;11,7;17,2;37;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"17032";47;"30/08/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,4;20;1,6;56;0;12,6;15;27,8;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17033";47;"31/08/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;19,9;6,5;58;0;12,4;15,4;35,2;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17034";47;"1/09/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;21;9;60;0;12,7;15,4;37;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17035";47;"2/09/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,8;20,5;6,9;75;0;12,1;9,4;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17036";47;"3/09/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,4;18;7;70;0,25;11,6;8,5;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17037";47;"4/09/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,7;18,4;9;69;0;10,6;13,7;28,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17038";47;"5/09/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,4;18,1;5;72;0,51;11,6;7,8;20,6;0;1;0;0;1;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"17039";47;"6/09/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,2;18,4;9;73;0;11,6;11,1;25,2;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17040";47;"7/09/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,2;18,4;8;72;1,02;11,3;13,1;28,7;40,7;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17041";47;"8/09/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,3;17,6;8,7;66;0;11,1;18;29,4;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17042";47;"9/09/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,6;20;5,6;65;0;12,2;10,9;22,2;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17043";47;"10/09/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13;19,5;5;68;0;12,1;8,7;14,8;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17044";47;"11/09/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;19,3;9,3;76;0;11,1;9,3;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17045";47;"12/09/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;18,9;9,6;66;0,51;12,7;13,7;27,8;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17046";47;"13/09/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;18,3;10,4;71;2,03;11,6;12,4;28,7;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17047";47;"14/09/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;19;10,5;67;3,05;11,1;11,9;27,8;0;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17048";47;"15/09/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;19;9;66;0;12,2;11,5;25,9;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17049";47;"16/09/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,1;18,6;6;66;0;12,2;10,7;24,1;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17050";47;"17/09/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,2;20;7;72;0;11,7;9,4;20,6;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17051";47;"18/09/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;19,9;10,5;80;0,76;10,6;8,1;18,3;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17052";47;"19/09/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;19;8,6;78;0,25;11,4;8,1;29,4;0;1;0;1;1;"VisperaDescanso";"Normal Trafico";"Amor y Amistad";"SoloPares"
"17053";47;"20/09/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;19;10,8;82;16;10,8;8,3;22,2;0;1;0;0;0;"Sabado";"Normal Trafico";"Amor y Amistad";"Todos"
"17054";47;"21/09/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;19;10,8;84;5,08;10,9;7;18,3;0;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17055";47;"22/09/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,2;20;9;72;13,97;10,9;8,3;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17056";47;"23/09/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;21;8,7;64;0;11,3;7,6;14,8;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17057";47;"24/09/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,9;20,6;5;72;0;11,6;8,1;18,3;0;0;0;0;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"17058";47;"25/09/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;22;8;68;NA;11,9;10,2;18,3;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17059";47;"26/09/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,3;21;6,3;73;11,94;10,8;8,7;22,2;0;1;0;1;1;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17060";47;"27/09/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;19,6;8;71;0;11,3;10,9;29,4;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17061";47;"28/09/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,7;24;7,8;67;NA;11,7;12,8;35,9;0;1;0;1;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17062";47;"29/09/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;19;9;61;0;12,1;12,6;25,9;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17063";47;"30/09/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,2;19,2;5;57;0;12,7;14,6;25,9;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17064";47;"1/10/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;19,4;8;64;0;11,7;15,4;29,4;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17065";47;"2/10/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;18,3;9,8;68;0;11,3;14,1;33,5;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17066";47;"3/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;18,4;9;69;0,51;12,4;11,9;22,2;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"17067";47;"4/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,5;20,1;8;75;0;11,6;8,5;22,2;0;1;0;1;0;"Sabado";"Moderado Trafico";"No";"Todos"
"17068";47;"5/10/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;20,1;8;78;8,89;10,5;9,1;25,9;0;0;0;1;1;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"17069";47;"6/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,5;20,3;9,6;73;0;11,1;8,7;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"17070";47;"7/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,5;19,9;11;79;0,25;10,8;9,3;18,3;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"17071";47;"8/10/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;18;9;81;0;9,3;8,7;18;0;1;0;1;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"17072";47;"9/10/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,9;17,8;11;86;11,94;8,7;6,5;18,3;0;1;0;1;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"17073";47;"10/10/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,2;17,1;10;80;0;9,7;6,1;18,3;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"17074";47;"11/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;18,2;11,8;82;3,05;9,8;7;18,3;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"17075";47;"12/10/2014";6;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;20;10,5;75;0;10,9;8,9;27,8;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"17076";47;"13/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,5;20,4;10,6;73;6,1;10,6;9,8;25,9;0;1;0;0;0;"FestivoEntreSemana";"Moderado Trafico";"No";"Todos"
"17077";47;"14/10/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,7;20;9;66;0;12,4;14,4;32,4;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17078";47;"15/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14;19,8;9;69;0;11,7;11,7;27,8;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17079";47;"16/10/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,6;20;10,9;73;0,25;11,9;10,4;25,9;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17080";47;"17/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;19,6;9;73;3,05;10,9;8,9;22,2;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"17081";47;"18/10/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;17;10,9;77;0;11,6;9,3;27,8;0;1;0;1;0;"Sabado";"Normal Trafico";"No";"Todos"
"17082";47;"19/10/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,3;17,4;11;84;20,07;9,5;7,6;14,8;0;1;0;1;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17083";47;"20/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;18,2;9;77;3,05;11,1;7;14,4;0;0;0;1;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17084";47;"21/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;19;9,8;69;0;11,6;10;18,3;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17085";47;"22/10/2014";4;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,7;19;10,8;77;0,76;10,6;8,3;18,3;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17086";47;"23/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,2;20;10;71;11,94;11,1;8,7;18;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17087";47;"24/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,1;20,4;7;80;0;10,8;7;18;0;1;1;1;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17088";47;"25/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;20,4;10;82;7,87;10,1;9,1;20,6;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"17089";47;"26/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,6;18,3;11;84;8,89;10,5;8,7;25,2;0;1;0;0;1;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17090";47;"27/10/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;19;9,7;79;8,89;10,6;6,5;18,3;0;1;0;1;1;"Habil";"Normal Trafico";"No";"SoloPares"
"17091";47;"28/10/2014";0;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,1;20;4;83;0;9,7;7,2;22,2;0;1;0;1;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"17092";47;"29/10/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,7;20;7,6;81;0;6,4;9,6;29,4;0;0;0;1;1;"Habil";"Normal Trafico";"No";"SoloPares"
"17093";47;"30/10/2014";7;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13;20;6,8;80;0;8,5;8,5;18,3;0;0;0;1;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"17094";47;"31/10/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,4;19,2;9;75;0,25;9,7;8,5;22,2;0;1;0;0;1;"VisperaDescanso";"Normal Trafico";"Halloween";"SoloPares"
"17095";47;"1/11/2014";7;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,1;20;9;80;1,02;10,9;8,9;22,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"17096";47;"2/11/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;21;7,6;75;0,76;11,3;8,1;18,3;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"17097";47;"3/11/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,3;20,8;9;75;0;11,3;8,9;14,8;0;0;0;0;0;"FestivoEntreSemana";"Moderado Trafico";"No";"Todos"
"17098";47;"4/11/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,3;21;6;74;0;11,6;8;25,9;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17099";47;"5/11/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,9;21;12;79;0,25;10,9;8,7;18,3;0;0;0;0;1;"Habil";"Normal Trafico";"No";"SoloPares"
"17100";47;"6/11/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;19;11;82;0;8,5;8;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17101";47;"7/11/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,7;21;11;78;0,25;10,3;8,3;16,5;0;1;0;1;1;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"17102";47;"8/11/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,8;20,6;9,8;83;0,25;10,5;8;22,2;0;0;0;1;0;"Sabado";"Normal Trafico";"No";"Todos"
"17103";47;"9/11/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,5;19;11;81;4,06;9,7;8;22,2;0;1;0;1;1;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"17104";47;"10/11/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,4;20;9;84;1,02;9,2;7,6;29,4;0;1;0;1;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"17105";47;"11/11/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;20;11;80;37,08;9,8;8,7;25,9;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17106";47;"12/11/2014";5;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,3;19,5;11;77;0;12,1;10;25,9;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"17107";47;"13/11/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;14,2;19;11;78;0;10,9;11,3;29,4;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"17108";47;"14/11/2014";2;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;13,9;19;9,8;75;0;11,4;11,7;28,7;0;1;0;1;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"17109";47;"15/11/2014";3;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,4;19;4,8;80;0,51;9,8;7,2;22,2;0;1;0;1;1;"Sabado";"Moderado Trafico";"No";"Todos"
"17110";47;"16/11/2014";1;4,57155;4,59623;-74,10332;-74,07659;68;107;197;101;10;7;2936;42207;45497;154391;8801;19086;12,8;18,5;10;83;0;11,4;9,1;20,6;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
